Date,VTI,VEA,VWO,AGG,TLT,TIP,VNQ,DBC,BTC-USD,BIL,LQD,HYG,GLD
2017-12-26,121.80810546875,35.59669876098633,36.52967834472656,87.95692443847656,101.75984954833984,89.23995971679688,61.632999420166016,14.366779327392578,16099.7998046875,76.32357788085938,92.47713470458984,58.185821533203125,121.7699966430664
2017-12-27,121.85247039794922,35.684486389160156,36.52164840698242,88.23140716552734,103.0853042602539,89.6102294921875,61.835323333740234,14.4017333984375,15838.5,76.34027862548828,92.99002075195312,58.2125358581543,122.2300033569336
2017-12-28,122.11837768554688,35.79621124267578,36.6983528137207,88.16680908203125,102.99586486816406,89.64175415039062,62.16507339477539,14.47164535522461,14606.5,76.34027862548828,92.92876434326172,58.185821533203125,122.8499984741211
2017-12-29,121.66629028320312,35.804195404052734,36.87505340576172,88.255615234375,103.15850830078125,89.87022399902344,62.18757629394531,14.515339851379395,14656.2001953125,76.32357788085938,93.05123901367188,58.272666931152344,123.6500015258789
2018-01-01,121.66629028320312,35.804195404052734,36.87505340576172,88.255615234375,103.15850830078125,89.87022399902344,62.18757629394531,14.515339851379395,13657.2001953125,76.32357788085938,93.05123901367188,58.272666931152344,123.6500015258789
2018-01-02,122.5261459350586,36.11547088623047,37.509586334228516,88.12647247314453,102.04443359375,89.64959716796875,61.95523452758789,14.585251808166504,14982.099609375,76.33197021484375,92.43115997314453,58.326072692871094,125.1500015258789
2018-01-03,123.23532104492188,36.33894729614258,37.87102127075195,88.13452911376953,102.5323715209961,89.73628234863281,61.775360107421875,14.672642707824707,15201.0,76.34861755371094,92.59961700439453,58.60655212402344,124.81999969482422
2018-01-04,123.70514678955078,36.66618728637695,38.10395431518555,88.07798767089844,102.51610565185547,89.7599105834961,60.71118927001953,14.655163764953613,15599.2001953125,76.35698699951172,92.56898498535156,58.70671844482422,125.45999908447266
2018-01-05,124.43204498291016,36.841766357421875,38.44129943847656,88.0215072631836,102.2233657836914,89.7441635131836,60.74116897583008,14.602727890014648,17429.5,76.35698699951172,92.53837585449219,58.74681091308594,125.33000183105469
2018-01-08,124.7156753540039,36.82581329345703,38.44933319091797,87.99729919433594,102.15826416015625,89.64959716796875,61.05592727661133,14.593992233276367,15170.099609375,76.36530303955078,92.53067016601562,58.70003890991211,125.30999755859375
2018-01-09,124.94617462158203,36.85773849487305,38.44129943847656,87.755126953125,100.79218292236328,89.35812377929688,60.26902389526367,14.690118789672852,14595.400390625,76.36530303955078,92.19392395019531,58.51973342895508,124.7300033569336
2018-01-10,124.75115966796875,36.761959075927734,38.27264404296875,87.755126953125,100.6701889038086,89.32664489746094,59.59453582763672,14.7425537109375,14973.2998046875,76.36530303955078,92.25516510009766,58.392879486083984,125.02999877929688
2018-01-11,125.8060531616211,37.001407623291016,38.52162551879883,87.79550170898438,101.08492279052734,89.23206329345703,59.392208099365234,14.733814239501953,13405.7998046875,76.35698699951172,92.47713470458984,58.58652877807617,125.44000244140625
2018-01-12,126.54179382324219,37.352577209472656,38.9312629699707,87.7793197631836,101.25567626953125,89.3187484741211,58.912567138671875,14.829940795898438,13980.599609375,76.38204956054688,92.49243927001953,58.48634719848633,126.95999908447266
2018-01-15,126.54179382324219,37.352577209472656,38.9312629699707,87.7793197631836,101.25567626953125,89.3187484741211,58.912567138671875,14.829940795898438,13819.7998046875,76.38204956054688,92.49243927001953,58.48634719848633,126.95999908447266
2018-01-16,125.98332977294922,37.31266403198242,38.738487243652344,87.80355834960938,101.67852783203125,89.46842193603516,59.02496337890625,14.760029792785645,11490.5,76.36530303955078,92.57662963867188,58.452964782714844,127.16999816894531
2018-01-17,127.14456939697266,37.512210845947266,39.2846565246582,87.70670318603516,101.5402603149414,89.40542602539062,59.43716812133789,14.777507781982422,11188.599609375,76.38204956054688,92.32404327392578,58.45966339111328,126.13999938964844
2018-01-18,126.92295837402344,37.42441177368164,39.348915100097656,87.51295471191406,100.59705352783203,89.32664489746094,58.672752380371094,14.777507781982422,11474.900390625,76.38204956054688,91.96429443359375,58.39951705932617,125.86000061035156
2018-01-19,127.5789794921875,37.592018127441406,39.71839904785156,87.32727813720703,100.06842803955078,89.17693328857422,58.98749923706055,14.751291275024414,11607.400390625,76.390380859375,91.68099975585938,58.45966339111328,126.41999816894531
2018-01-22,128.58949279785156,37.79154586791992,40.03966522216797,87.29498291015625,100.166015625,89.12968444824219,59.52709197998047,14.786248207092285,10931.400390625,76.39874267578125,91.59683227539062,58.5130729675293,126.6500015258789
2018-01-23,128.90863037109375,37.911277770996094,40.18425750732422,87.5048828125,100.59705352783203,89.26361083984375,60.35145568847656,14.891114234924316,10868.400390625,76.39874267578125,91.99488830566406,58.686668395996094,127.27999877929688
2018-01-24,128.7845001220703,38.03098678588867,40.55373001098633,87.41612243652344,100.05220794677734,89.20060729980469,60.03670120239258,15.048415184020996,11359.400390625,76.4070816040039,91.93364715576172,58.59984588623047,128.8300018310547
2018-01-25,128.83775329589844,37.89531326293945,40.409149169921875,87.64212036132812,100.87348175048828,89.36604309082031,59.9317741394043,14.961024284362793,11259.400390625,76.4070816040039,92.40057373046875,58.55980682373047,127.97000122070312
2018-01-26,130.1851348876953,38.21455764770508,40.947296142578125,87.48065185546875,100.49940490722656,89.31086730957031,59.72196578979492,15.074631690979004,11171.400390625,76.42378234863281,92.27811431884766,58.60655212402344,128.07000732421875
2018-01-29,129.3341064453125,37.86338424682617,40.30472946166992,87.32727813720703,99.80010986328125,89.09815979003906,58.92006301879883,15.030937194824219,11296.400390625,76.4070816040039,92.03311157226562,58.39951705932617,127.3499984741211
2018-01-30,127.98670196533203,37.57605743408203,39.79067611694336,87.19005584716797,99.21463775634766,88.885498046875,58.49287796020508,14.926070213317871,10106.2998046875,76.41544342041016,91.71928405761719,58.19921112060547,126.80000305175781
